product_id,handle,title,status,vendor,collections,variant_ids,skus
7983930376442,modern-industrial-white-pendant-light-e27-base-ceiling-lighting-shade-4335,Modern Industrial White Pendant Light  E27 Base Ceiling Lighting Shade ~4335,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|sale|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|best-offers-products|all_products|under-25|all-products-1|autumn-lighting-trends|stylish-lighting-fixtures|top-products|for-shopify-performance-tracking|lighting-accessories,44276507967738|44676342972666|44676715380986|44276508000506|44676343005434|44676715413754,CRSF100WH+PHCH1PWRSWH+LSDO210WH|CRSF100WH+PHCH1PWRSWH+LSDO300WH|CRSF100WH+PHCH1PWRSWH+LSDO400WH|ENC4147|CRSF100WH+PHCH1PWRSWH+LSDO300WH+ICST64E27|ENC5645
7983931031802,industrial-vintage-loft-kitchen-bar-3-fittings-ceiling-metal-light-shade-4336,Industrial Vintage Loft Kitchen Bar 3 Fittings Ceiling Metal Light Shade ~4336,ACTIVE,LEDSone UK Ltd,all-products-1|best-deals|value-light|hot-picks|shop-lighting|modern-home-lights|shining-radiance|for-shopify-performance-tracking,44276511375610|44276511408378,CRFF500WH+PHCH1PWRSWH3PK+LSSS300BU3PK|ENC4183
7983932244218,2pack-dome-shaped-white-vintage-industrial-retro-metal-ceiling-lamp-shade-4337,2-Pack White Dome Lamp Shades | Vintage Industrial Retro ~4337,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|pendant-lights|new-arrivals|new-collection|sale|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|uk-express-delivery|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|seasonal-promotion-limited-time|best-offers-products|all_products|all-products-1|stylish-lighting-fixtures|shop-lighting|modern-energy-efficient-pendant-ceiling-wall-lighting-uk|top-products|for-shopify-performance-tracking|lighting-accessories,44276519534842|44276519567610,CRSF100WH2PK+PHCH1PWRSWH2PK+LSDO210WH2PK|ENC4189
7983934144762,industrial-vintage-loft-kitchen-bar-lights-fittings-ceiling-light-shade,Loft Kitchen Bar Ceiling Barn-slotted Metal Shade E27 Pendant Lamp Fixture ~4338,ACTIVE,LEDSone UK Ltd,all-products-1|best-deals|hot-picks|modern-home-lights|lights-parts|for-shopify-performance-tracking,44276531134714|44276531167482,CRSF100WH+PHCH1PWRSWH+LSSS300BU|ENC4182
7983934669050,4339,3 Way Ceiling Barn Slotted E27 Metal Pendent Light Fixture~4339,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|sale|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|uk-express-delivery|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|best-offers-products|all_products|slow-moving|all-products-1|best-deals|glow-mode-on-1|modern-classic-home|luminous-deals-glow-up-your-savings|top-products|for-shopify-performance-tracking|summer-bank-holiday|premium-lighting|best-sellers|industrial-lighting,44592696393978|44592696459514|44592696426746|44276551647482|44592696492282|44592696557818|44592696525050|44276551680250,CRFF500WH+PHCH1PWRSWH3PK+LSSS300BU3PK|CRFF500WH+PHCH1PWRSBL3PK+LSSS300BL3PK|CRFF500WH+PHCH1PWRSWH3PK+LSSS300WH3PK|CRFF500WH+PHCH1PWRSWH3PK+LSSS300NB3PK|ENC4183|ENC4093|ENC4099|ENC4206
7983938109690,navy-blue-industrial-vintage-fittings-ceiling-metal-light-shade-4340,E27 Navy Blue Solid Shade Barn-Slotted Ceiling Pendent Light~4340,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|sale|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|best-offers-products|all_products|slow-moving|under-25|all-products-1|best-deals|value-light|luxury-lighting-collection|hot-picks|shop-lighting|modern-home-lights|shining-radiance|top-products|for-shopify-performance-tracking,44276552892666|44276552925434,CRSF100WH+PHCH1PWRSWH+LSSS300NB|ENC4207
7983938601210,vintage-industrial-hanging-light-cage-shade-metal-ceiling-pendant-lamp-4341,E27 White Hanging Light Cage Shade Loft Style Metal Ceiling Pendant Lamp~4341,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|sale|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|best-offers-products|all_products|under-25|all-products-1|top-products|for-shopify-performance-tracking|lighting-accessories,44276553351418|44276553384186,CRSF100WH+PHCH1PWRSWH+WCDTWH|CRSF100WH+PHCH1PWRSWH+WCDTWH+ICST64E27
7983940436218,pendant-industrial-ceiling-light-fitting-metal-open-style-vintage-lamp-shade-4342,"E27 Ceiling Light Metal Open Style Lamp Shade,Hanging Adjustable 95cm Cable~4342",ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|sale|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|uk-express-delivery|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|best-offers-products|vendor-products-cable-batch-3|all_products|slow-moving|under-25|all-products-1|shop-lighting|top-products|for-shopify-performance-tracking|electrical-lighting,44276561641722|44276561674490|44597365211386|44597365244154,CRSF2003WH+PHCH1PWRSWH3PK+WCDTWH3PK|ENC4330|CRSF100WH+PHCH1PWRSWH+WCDTWH|CRSF100WH+PHCH1PWRSWH+WCDTWH
7983942107386,vintage-industrial-black-round-three-outlet-pendant-ceiling-light-shade-4343,E27  Black Round Three Outlet 21cm Dome Pendant Retro Ceiling Light Shade~4343,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|sale|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|uk-express-delivery|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|seasonal-promotion-limited-time|best-offers-products|all_products|all-products-1|stylish-lighting-fixtures|shop-lighting|top-products|for-shopify-performance-tracking|lighting-accessories,44276566032634|44276566065402,CRSF2003BM+PHCN1PBRCO3PK+LSDO210BM3PK|ENC4030
7983942369530,copper-vintage-industrial-retro-loft-metal-ceiling-lamp-shade-pendant-lights-4344,E27 Copper Loft Style Metal Ceiling Lamp Shade Pendant Lights electro plating~4344,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|sale|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|best-offers-products|all_products|slow-moving|under-25|all-products-1|best-deals|glow-mode-on-1|modern-classic-home|top-products|for-shopify-performance-tracking|premium-lighting|best-sellers|industrial-lighting,44276569669882|44276569702650,CRSF100CO+PHCN1PBRCO+CNT900CO+LSCY290CO|CRSF100CO+PHCN1PBRCO+LSCY290CO
7983942697210,vintage-industrial-copper-e27-ceiling-hanging-metal-ceiling-pendant-lamp-4345,Copper E27 Ceiling Hanging Light Cage Shade Loft Style Metal Pendant Lamp~4345,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|sale|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|best-offers-products|all_products|bsell-06|slow-moving|under-25|all-products-1|best-deals|modern-shine-lighting|luxury-lighting-collection|hot-picks|modern-home-lights|shining-radiance|top-products|for-shopify-performance-tracking,44276572848378|44276572881146,CRSF100CO+PHCN1PBRCO+LSCY290CO|ENC4362
7983942861050,copper-vintage-industrial-retro-metal-ceiling-lamp-shade-pendant-lights-4346,Vintage Industrial Retro Ceiling Pendant Metal Lamp Shade ~4346,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|sale|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|best-offers-products|all_products|slow-moving|under-25|all-products-1|best-deals|glow-mode-on-1|shop-lighting|luminous-deals-glow-up-your-savings|top-products|for-shopify-performance-tracking|premium-lighting|best-sellers|industrial-lighting,44276574093562,CRSF100CO+PHCN1PBRCO+LSCY290CO+ICST64E27
7983994503418,vintage-lamp-retro-wall-light-yellow-lamp-fixtures-4347,Vintage Lamp Retro Wall Light yellow Lamp Fixtures~4347,ACTIVE,LEDSone,recommended-products-seguno|new-arrivals|new-collection|sale|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|best-offers-products|all_products|under-25|black-friday-wall-light|all-products-1|top-products|for-shopify-performance-tracking|lighting-accessories,44276717093114|44276717125882,WSWMYE|WSWMYE+ICT45E2760
7983995781370,2-pack-modern-black-led-wall-light-sconce-wall-mounting-fixture-lamp-shade-4348,"2Pack Black LED Wall Light Sconce Wood,15cm Lamp Shade,E27 Lamp Holder~4348",ACTIVE,LEDSone UK Ltd,all-products-1|best-deals|modern-classic-home|modern-energy-efficient-pendant-ceiling-wall-lighting-uk|for-shopify-performance-tracking|best-sellers|industrial-lighting,44276721615098|44276721647866,WSWMBM2PK|WSWMBM2PK+ICT45E27602PK
7983996961018,2-pack-modern-white-led-wall-light-sconce-wall-mounting-fixture-lamp-shade-4349,"2Pack White LED Wall Light Sconce Wood,15cm Lamp Shade,E27 Lamp Holder~4349",ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|sale|catalog_lampshades|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|seasonal-promotion-limited-time|pendant-holder-order|best-offers-products|all_products|under-25|all-products-1|best-deals|value-light|luxury-lighting-collection|hot-picks|shop-lighting|modern-home-lights|radiant-illumination|shining-radiance|top-products|lights-parts|for-shopify-performance-tracking,44276735181050|44276735213818,WSWMWH2PK|WSWMWH2PK+ICT45E27602PK
7984164471034,2-pack-modern-yellow-led-wall-light-sconce-wall-mounting-fixture-lamp-shade-4350,"2Pack Yellow LED Wall Light Sconce Wood,15cm Lamp Shade,E27 Lamp Holder~4350",ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|sale|catalog_lampshades|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|seasonal-promotion-limited-time|pendant-holder-order|best-offers-products|all_products|under-25|all-products-1|modern-shine-lighting|modern-radiant-lighting|shop-lighting|top-products|for-shopify-performance-tracking|lighting-products,44277855518970|44277855551738,WSWMYE2PK|WSWMYE2PK+ICT45E27602PK
7984170303738,2-pack-white-metal-pendant-lights,2-Pack White Metal Pendant Lights | E27 Ceiling Fixture~4351,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|sale|catalog_others|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|seasonal-promotion-limited-time|pendant-holder-order|new-c-p|best-offers-products|all_products|under-25|all-products-1|stylish-lighting-fixtures|shop-lighting|top-products|for-shopify-performance-tracking|lighting-accessories,44277890908410|44277890941178,CRSF100WH2PK+PHRB1PWRPW2PK+LSDW100WH2PK|ENC5199
7984175284474,2pack-pendant-light-suspended-ceiling-light-4352,2-Pack Vintage Black Pendant Ceiling Light E27 Metal~4352,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|pendant-lights|new-arrivals|new-collection|sale|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|vintage-lighting|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|seasonal-promotion-limited-time|pendant-holder-order|black-friday-50-off|best-offers-products|all_products|under-25|all-products-1|save-big-at-our-clearance-event|seasonal-clearance|seasonal-clearance-1|sales|modern-energy-efficient-pendant-ceiling-wall-lighting-uk|top-products|for-shopify-performance-tracking|halloween-specials-2025|black-friday-mega-sale|cyber-monday-mega-sale|new-year-deals-2026|lighting-accessories,44277901689082|44277901721850,PHPO1PBRBM2PK|PHPO1PBRBM2PK+ICST64E272PK
7984177479930,2-pack-vintage-industrial-green-brass-pendant-light-fitting-lampshade-4353,2 Pack Yellow Brass  2m Pendant E27 Lamp Holder UK Set with Cable~4353,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|pendant-holder|new-arrivals|new-collection|sale|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|best-offers-products|all_products|single-pendant-light|under-25|all-products-1|value-light|shop-lighting|modern-home-lights|radiant-illumination|top-products|lights-parts|for-shopify-performance-tracking,44277911716090|44277911748858,CRSF100YB2PK+PHAH2RYBGD2PK|ENC5951
7984186818810,yellow-indoor-wall-sconce-wall-light-lamp-fitting-fixture-4354,2 Pack Yellow Indoor Wall Sconce E27 Vintage Wall Fixture~4354,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|sale|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|best-offers-products|all_products|slow-moving|under-25|all-products-1|stylish-lighting-fixtures|shop-lighting|top-products|for-shopify-performance-tracking,44277959622906|44277959655674,WSMLYB2PK|WSMLYB2PK+LDMT45E2742PK
7984207823098,3-way-ceramic-vintage-industrial-retro-black-and-white-pendant-light,Black & White 3-Light Pendant for Dining Table~4355,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|pendant-lights|new-arrivals|ceiling-lighting|new-collection|sale|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|uk-express-delivery|indoor-lighting|3-head-rectangle-or-round-ceiling-rose|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|best-offers-products|all_products|slow-moving|under-25|all-products-1|save-big-at-our-clearance-event|free-uk-shipping|best-deals|luxury-lighting-collection|hot-picks|shop-lighting|modern-home-lights|living-room-lighting|shining-radiance|modern-energy-efficient-pendant-ceiling-wall-lighting-uk|3-bulb-pendant-light|top-products|for-shopify-performance-tracking,44278062579962|44278062612730,PHCD1PBR3WH|PHCD1PBR3WH+ICST64E273PK
7984208216314,exterior-wall-sconces,Exterior Mid century Wall Sconces ~4356,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|sale|catalog_others|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|best-offers-products|all_products|slow-moving|under-25|all-products-1|best-deals|glow-mode-on-1|luminous-deals-glow-up-your-savings|top-products|for-shopify-performance-tracking|premium-lighting|best-sellers|industrial-lighting,44278066741498|44278066774266,WSHLBM2PK|WSHLBM2PK+LDMST64E2742PK
7984217325818,e14-bulb-holder-edison-small-screw-ses-black-plastic-lamp-holder-4357,E14 Socket Bulb Holder Edison Small Screw Black Plastic Lamp holder~4357,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|seasonal-promotion-limited-time|holder-1|new-product-20|bselltm|all_products|bsell-06|under-25|all-products-1|best-deals|modern-home-lights|radiant-illumination|ninc-products|top-products|lights-parts|for-shopify-performance-tracking|e14-bulb-holder|commercial-lighting-for-restaurants-uk,54996601274754|54996601307522|54996601340290|54996601373058|54996601405826,LHBRE14BM|LHBRE14BM3PK|LHBRE14BM5PK|LHBRE14BM6PK|LHBRE14BMAPK
7984218112250,3-pack-e14-bulb-holder-edison-small-screw-ses-black-plastic-lamp-holder-4357,3 Pack E14 Socket Bulb Holder Edison Small Screw Black Plastic Lamp holder  ~4358,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|seasonal-promotion-limited-time|holder-1|all_products|under-25|all-products-1|best-deals|glow-mode-on-1|luminous-deals|home-lighting-sale-uk|top-products|for-shopify-performance-tracking|premium-lighting|best-sellers|industrial-lighting|premium-lighting-products|e14-bulb-holder|commercial-lighting-for-restaurants-uk,44278141976826,LHBRE14BM3PK
7984228008186,5-pack-e14-bulb-holder-edison-small-screw-ses-black-plastic-lamp-holder-4359,5 Pack E14 Light Socket Edison Small Screw Black Plastic Lamp holder ~4359,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|sale|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|seasonal-promotion-limited-time|holder-1|best-offers-products|all_products|under-25|all-products-1|best-deals|glow-mode-on-1|modern-classic-home|top-products|for-shopify-performance-tracking|premium-lighting|best-sellers|industrial-lighting|e14-bulb-holder,44278204924154,LHBRE14BM5PK
7984248848634,e14-bulb-holder-edison-small-screw-ses-white-plastic-lamp-holder-4360,E14 Socket Bulb Holder Edison Small Screw White Plastic Lamp holder~4360,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|sale|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|seasonal-promotion-limited-time|holder-1|new-product-20|best-offers-products|all_products|under-25|all-products-1|modern-lighting-fixtures|stylish-lighting-fixtures|top-products|for-shopify-performance-tracking|industrial-vintage-lighting|e14-bulb-holder,44278233399546,LHRIE14WH
